element_type,osmid,highway,geometry,maxspeed,nodes,cycleway,lanes,lanes:backward,lanes:forward,name,smoothness,surface,centre_turn_lane,oneway,bridge,layer,lit,cycleway:both,turn:lanes:forward,turn:lanes:backward,destination,junction,lanes:both_ways,turn:lanes:both_ways,note:lanes,postal_code,turn:lanes,store,note,cycleway:right,alt_name,ref,bicycle,destination:ref,hov:lanes,surface:note,tiger:cfcc,tiger:county,tiger:name_base_1,tiger:reviewed,destination:lanes,motor_vehicle:lanes,junction:ref,maxspeed:advisory,source,postal_code:left,postal_code:right,cycleway:left,adot_name,hgv,hov,hov:conditional,motor_vehicle,motor_vehicle:conditional,name_1,destination:street,tiger:name_base,tiger:name_direction_prefix,tiger:name_type,sidewalk,cycleway:right:lane,name:en,name:es,noref,old_ref,tunnel,destination:ref:to,sidewalk:right:surface,shoulder,traffic_sign,check_date,access,oneway:bicycle,hov:minimum,ref:left,ref:right,horse,foot
way,437328014,primary,"LINESTRING (-111.9773418 33.6677816, -111.9773419 33.6678854)",,"[4351397756, 4351397757]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,||right,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437328022,primary,"LINESTRING (-111.9773396 33.6650626, -111.977338 33.6656343)",45 mph,"[4351397754, 1950142704]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,left||,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437328026,primary,"LINESTRING (-111.9774994 33.666229, -111.9774968 33.6656606)",45 mph,"[4351397755, 1950142702]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,||right,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437328029,primary,"LINESTRING (-111.977338 33.6656343, -111.9773407 33.6666785, -111.9773406 33.6673651)",45 mph,"[1950142704, 5432985185, 9778988911]",,2,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437328038,primary,"LINESTRING (-111.9773419 33.6678854, -111.9773425 33.668566, -111.977418 33.6686928)",45 mph,"[4351397757, 2267446110, 4421885228]",,4,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437328039,primary,"LINESTRING (-111.9774968 33.6656606, -111.97749 33.6632152, -111.9774875 33.6623261, -111.9774932 33.661705)",45 mph,"[1950142702, 8917698578, 2267446105, 4351397753]",,2,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437333418,secondary,"LINESTRING (-111.970725 33.6680785, -111.9706768 33.6680642)",45 mph,"[3336445563, 4351446650]",,3,2,1,East Mayo Boulevard,good,asphalt,yes,no,,,,,,left|,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437333423,secondary,"LINESTRING (-111.9713924 33.668248, -111.9712838 33.6682187, -111.9711818 33.6681939, -111.9711573 33.6681881, -111.9709298 33.668132)",45 mph,"[257990228, 4853809250, 10221052437, 10222579997, 3336445564]",,3,2,1,East Mayo Boulevard,good,asphalt,yes,no,,,,,,left|,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437333523,motorway_link,"LINESTRING (-111.9660184 33.6705401, -111.9657708 33.6703548, -111.9650835 33.6700235, -111.9646876 33.6698213, -111.9641272 33.6695308, -111.9638578 33.669379, -111.9632815 33.6690286, -111.9623177 33.6684268, -111.962121 33.6683138)",,"[257847113, 5809549687, 5809549688, 5809549689, 257991363, 5809549690, 5809549691, 257991364, 5809549678]",,1,,,,,asphalt,,yes,,,yes,,,,56th Street,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,no,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334276,secondary,"LINESTRING (-111.9666419 33.6773159, -111.9662529 33.6771953, -111.9653242 33.6769066)",40 mph,"[3027744186, 4837011412, 4351452803]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334277,secondary,"LINESTRING (-111.9637572 33.6766414, -111.9639985 33.6767133)",40 mph,"[4351452800, 4351452801]",lane,3,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left||,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334278,secondary,"LINESTRING (-111.9652161 33.676873, -111.9648327 33.6767532, -111.964741 33.6767256)",40 mph,"[4351452802, 10755769543, 3027744185]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334280,secondary,"LINESTRING (-111.9672378 33.6774991, -111.967102 33.6774574)",,"[4351452807, 4351452806]",lane,3,,,East Deer Valley Road,,,,yes,,,,,,,,,,,,,left||,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334281,secondary,"LINESTRING (-111.9680122 33.6779446, -111.9681418 33.6779848)",,"[4351452808, 4351452809]",lane,3,,,East Deer Valley Road,,,,yes,,,,,,,,,,,,,||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334283,secondary,"LINESTRING (-111.9653242 33.6769066, -111.9652161 33.676873)",40 mph,"[4351452803, 4351452802]",lane,3,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left||,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334286,secondary,"LINESTRING (-111.969119 33.6780787, -111.969014 33.6780455)",,"[3127168697, 3027744189]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334287,secondary,"LINESTRING (-111.968933 33.6782299, -111.969047 33.6782655)",,"[3127180669, 3127180668]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334288,secondary,"LINESTRING (-111.9665592 33.6774946, -111.9680122 33.6779446)",,"[2528798572, 4351452808]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334289,secondary,"LINESTRING (-111.9705622 33.6785287, -111.9700089 33.6783556)",,"[3334218202, 4351452810]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334290,secondary,"LINESTRING (-111.9660566 33.6773406, -111.9665592 33.6774946)",40 mph,"[4351452805, 2528798572]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334291,secondary,"LINESTRING (-111.967102 33.6774574, -111.9666419 33.6773159)",,"[4351452806, 3027744186]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334292,secondary,"LINESTRING (-111.9659129 33.6772966, -111.9660566 33.6773406)",40 mph,"[4351452804, 4351452805]",lane,3,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334293,secondary,"LINESTRING (-111.969014 33.6780455, -111.9688765 33.6780029, -111.9680073 33.6777359, -111.9672378 33.6774991)",,"[3027744189, 3127180687, 10010860750, 4351452807]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334294,secondary,"LINESTRING (-111.9639985 33.6767133, -111.9644819 33.6768579, -111.964564 33.6768819)",40 mph,"[4351452801, 2528798563, 2528798564]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334295,secondary,"LINESTRING (-111.9681418 33.6779848, -111.9688195 33.6781947, -111.968933 33.6782299)",,"[4351452809, 2511022111, 3127180669]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334296,secondary,"LINESTRING (-111.9622881 33.6763682, -111.9625662 33.6763966, -111.9629603 33.6764525, -111.9634725 33.6765566, -111.9637572 33.6766414)",40 mph,"[257991993, 4356294203, 3027744182, 257991994, 4351452800]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334297,secondary,"LINESTRING (-111.964661 33.6769117, -111.9647494 33.6769403, -111.9659129 33.6772966)",40 mph,"[2528798565, 2528798566, 4351452804]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437334298,secondary,"LINESTRING (-111.964741 33.6767256, -111.964646 33.6766969, -111.964553 33.6766686, -111.9639104 33.6764728, -111.9632726 33.676314, -111.9631412 33.6762888, -111.9630084 33.6762651, -111.962879 33.6762442, -111.9627429 33.6762234)",40 mph,"[3027744185, 3027744184, 10755769542, 3027744183, 3027744180, 4356294200, 4356294199, 4356294198, 4351452797]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444705720,primary_link,"LINESTRING (-111.9763603 33.6826703, -111.976365 33.6828117, -111.9762641 33.6830487, -111.9762606 33.6830929, -111.9762659 33.6831297, -111.9762801 33.6831621, -111.9763101 33.683196, -111.9763385 33.6832174)",,"[41603625, 4421704352, 4421704353, 4421704354, 4421704355, 4421704356, 4421704357, 1950143059]",,1,,,,good,asphalt,,yes,,,,,,,East Melinda Lane,,,,,85054,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444705721,primary_link,"LINESTRING (-111.9763385 33.6832174, -111.9763208 33.6830708, -111.9764075 33.6828617, -111.9764163 33.6828146, -111.9764163 33.6827586, -111.9763986 33.6827174, -111.9763603 33.6826703)",,"[1950143059, 4421704358, 4421704359, 4421704360, 4421704361, 4421704362, 41603625]",,1,,,,,asphalt,,yes,,,,,,,,,,,,85050,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444705723,primary_link,"LINESTRING (-111.9773071 33.6784892, -111.9773897 33.6784482, -111.9774135 33.6784311, -111.9774393 33.6784049)",,"[4351397671, 4421704367, 4421704368, 4421704369]",,1,,,,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444705724,primary_link,"LINESTRING (-111.977509 33.6785017, -111.9774511 33.6785315, -111.9774135 33.6785516, -111.9773753 33.6785822)",,"[2590486771, 4421704374, 4421704375, 4351397673]",,1,,,,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444705730,primary_link,"LINESTRING (-111.9773183 33.6777355, -111.9773913 33.6779644, -111.9774033 33.6783057, -111.9774142 33.67835, -111.977433 33.6783913, -111.9774393 33.6784049)",,"[4351397663, 4421704389, 4351397666, 4351397667, 4351397668, 4421704369]",,1,,,,,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444706523,primary_link,"LINESTRING (-111.9775184 33.6776896, -111.9776078 33.6775892, -111.9776345 33.6770976, -111.9776385 33.6770605, -111.9776469 33.6770266, -111.9776616 33.676996, -111.9776825 33.6769693, -111.9777103 33.6769439, -111.977741 33.6769198, -111.977787 33.6768946, -111.977836 33.6768761, -111.9779054 33.676862)",,"[4351397661, 4421715021, 4351397659, 4351397658, 4352601344, 4351397657, 4351397656, 4351397655, 4352601343, 4352601342, 4351397654, 1375482083]",,1,,,,,asphalt,,yes,,,,,,,East Rose Garden Lane,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444706527,primary_link,"LINESTRING (-111.9773201 33.6756898, -111.9772236 33.6759536, -111.97719 33.676436, -111.9771836 33.676475, -111.9771755 33.6765055, -111.9771596 33.6765371, -111.977142 33.6765602, -111.9771058 33.6766015, -111.97707 33.6766305, -111.9769859 33.6766738)",,"[4421715031, 4421715030, 4421715029, 7557591118, 4351397650, 7557591117, 4351397651, 4351397652, 4351397653, 2514659897]",,1,,,,,asphalt,,yes,,,,,,,East Rose Garden Lane,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444727554,primary,"LINESTRING (-111.977323 33.6767504, -111.977322 33.676861, -111.9773225 33.6769258, -111.9773207 33.6772633)",45 mph,"[4421715026, 1375482165, 2267446166, 4351397660]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444727556,primary,"LINESTRING (-111.977515 33.6767791, -111.977515 33.6766769, -111.9775161 33.6766171, -111.977515 33.6762596, -111.9775144 33.6755636)",45 mph,"[4421715035, 2514659895, 2267446161, 10010860764, 4351397647]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444728345,primary,"LINESTRING (-111.977418 33.6686928, -111.9774184 33.6688119, -111.977417 33.6691324, -111.9774172 33.6695366)",45 mph,"[4421885228, 4421885227, 10222579992, 5158346253]",lane,5,3,2,North Tatum Boulevard,good,asphalt,,no,,,,,,left||,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444728346,primary,"LINESTRING (-111.977418 33.6686928, -111.9775143 33.6685617, -111.977513 33.6680774, -111.977511 33.6668083, -111.9775044 33.6664764, -111.9774994 33.666229)",45 mph,"[4421885228, 2267446109, 10221027707, 4421885223, 5432985187, 4351397755]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444728347,primary,"LINESTRING (-111.9774147 33.6709924, -111.9773212 33.6711477, -111.9773187 33.6714432)",45 mph,"[4421885224, 2267446116, 2267446117]",,2,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491714301,secondary,"LINESTRING (-111.9732909 33.6793579, -111.9731869 33.6793279)",,"[4352601377, 4837936500]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,yes,1,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491714302,secondary,"LINESTRING (-111.9731869 33.6793279, -111.9728833 33.6792405, -111.972507 33.6791261, -111.9705622 33.6785287)",,"[4837936500, 4352601376, 3027744191, 3334218202]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491714304,secondary,"LINESTRING (-111.9704911 33.6787138, -111.9725465 33.679347, -111.9736001 33.6796521)",40 mph,"[3027744190, 3027744192, 4837936501]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,526825891,primary,"LINESTRING (-111.9765499 33.682734, -111.9767533 33.6822559, -111.976992 33.6815548)",45 mph,"[4351397790, 1950143055, 1950143054]",,2,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,85050,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,526825893,primary,"LINESTRING (-111.9763603 33.6826703, -111.9762316 33.6829529)",45 mph,"[41603625, 41721587]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,85054,,"Target, 21001 N Tatum Blvd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128324,motorway,"LINESTRING (-111.9605896 33.6682474, -111.9616467 33.6687464, -111.9648742 33.6702572)",65 mph,"[755687162, 257987322, 257993873]",,5,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated||||,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",101,no,,no||||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128551,motorway,"LINESTRING (-111.9698097 33.6723081, -111.9709236 33.6725891, -111.971435 33.6727016, -111.9718159 33.6727743, -111.9721782 33.6728359, -111.9727103 33.672918)",65 mph,"[257987327, 257987328, 5809560498, 257987329, 5809560497, 257987330]",,5,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated|yes|yes|yes|yes,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",101,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128552,motorway,"LINESTRING (-111.9648742 33.6702572, -111.9655392 33.6705711, -111.9668257 33.6711778, -111.9672315 33.6713578, -111.9676664 33.6715461, -111.9679944 33.6716863, -111.9684149 33.6718505, -111.9688766 33.6720159, -111.9693002 33.6721529, -111.9698097 33.6723081)",65 mph,"[257993873, 10229322009, 5809549692, 257987323, 5809549695, 5809549696, 257987324, 5809549698, 5809549697, 257987327]",,6,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,none|none|none|none|none|slight_right,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated|||||,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",101,no,none|none|none|none|none|Tatum Boulevard,no|||||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128715,motorway_link,"LINESTRING (-111.973301 33.6726037, -111.972942 33.6725823, -111.9724356 33.6725465, -111.9717232 33.6724537, -111.9709399 33.6722915, -111.9705029 33.6722555)",,"[5133058847, 257990612, 257990613, 257990614, 5809549702, 257990616]",,1,,,,,asphalt,,yes,,,,,,,,spui,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,no,AZ 101 Loop East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128716,motorway,"LINESTRING (-111.9730942 33.6727346, -111.9726606 33.6726787, -111.9722773 33.6726212, -111.9718226 33.6725428, -111.9713519 33.6724489, -111.9705029 33.6722555)",65 mph,"[257847109, 5809560494, 5809560495, 5809560496, 257847110, 257990616]",,5,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated|yes|yes|yes,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528128717,motorway,"LINESTRING (-111.9767175 33.6728633, -111.9748736 33.6728663, -111.9740178 33.6728219, -111.9730942 33.6727346)",65 mph,"[316084734, 13365810, 3005922890, 257847109]",,5,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated|yes|yes|yes|yes,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528129036,motorway,"LINESTRING (-111.9660184 33.6705401, -111.9637339 33.6694741, -111.9608237 33.668098, -111.9607163 33.6680471)",65 mph,"[257847113, 5809549684, 6231949181, 755686196]",,5,,,Pima Freeway,,asphalt,,yes,,,yes,,,,,,,,left lane is hov,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,AZ 101 Loop,no,,designated||||,This is a concrete road with a rubberised coating.,A15,"Maricopa, AZ",,no,,no||||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528333027,motorway_link,"LINESTRING (-111.9782721 33.6733823, -111.978924 33.6733501, -111.979301 33.6733315)",,"[257991067, 6231793646, 5809560519]",,2,,,,excellent,concrete,,yes,,,,,,,,spui,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,no,AZ 101 Loop West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528333028,motorway_link,"LINESTRING (-111.983097 33.6727227, -111.9824142 33.672684, -111.9807677 33.6726032)",,"[5134612578, 5809560524, 5809560521]",,2,,,,excellent,concrete,,yes,,,,,,,Tatum Boulevard,spui,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531385690,primary,"LINESTRING (-111.9774172 33.6695366, -111.9774147 33.6709924)",45 mph,"[5158346253, 4421885224]",lane,4,2,2,North Tatum Boulevard,good,asphalt,,no,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531385691,primary,"LINESTRING (-111.9775184 33.6776896, -111.9775166 33.6773866)",45 mph,"[4351397661, 5158346254]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531385692,primary,"LINESTRING (-111.977509 33.6785017, -111.9775183 33.6782764)",45 mph,"[2590486771, 1950143047]",,3,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531385693,primary,"LINESTRING (-111.977465 33.6790014, -111.977509 33.6785017)",45 mph,"[5158346255, 2590486771]",,4,,,North Tatum Boulevard,good,asphalt,,yes,,,,,,,,,,,,,|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531433820,secondary,"LINESTRING (-111.9736001 33.6796521, -111.9744064 33.6798591)",40 mph,"[4837936501, 5158785106]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531433822,secondary,"LINESTRING (-111.9736667 33.6794592, -111.9734754 33.6794098, -111.9732909 33.6793579)",,"[3027744193, 4352601378, 4352601377]",lane,2,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531433823,secondary,"LINESTRING (-111.97419 33.6796015, -111.9736667 33.6794592)",,"[5158785104, 3027744193]",lane,4,,,East Deer Valley Road,good,asphalt,,yes,,,,,,,,,,,,,left|||right,"Target, 21001 N Tatum Blvd, Phoenix",Split road for bus routes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
